company,product,typename,inches,cpu,ram(GB),gpu,opsys,weight(kg),resolution,screentype,touchscreen,cpu(GHz),memory_1_storage_gb,memory_1_type,memory_2_storage_gb,memory_2_type,log_price
Toshiba,Tecra A40-C-1E5,Notebook,14.0,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,1.75,1366x768,IPSPanel,False,2.3,128.0,SSD,0.0,,6.927557906278317
Asus,ZenBook Flip,2 in 1 Convertible,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.27,1920x1080,IPSPanel,True,2.5,256.0,SSD,0.0,,6.833031732786201
Asus,ROG G752VSK-GC493T,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 980M,Windows 10,4.3,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.4949862339505335
Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,17.3,Intel Core i7 7700HQ ,12,Nvidia GeForce GTX 1050 Ti,Linux,3.0,1920x1080,,False,2.8,1000.0,HDD,0.0,,6.855408798609928
Dell,Inspiron 3567,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M430,Windows 10,2.2,1920x1080,,False,2,1000.0,HDD,0.0,,6.1070228877422545
Asus,VivoBook S14,Notebook,14.0,Intel Core i3 7100U ,4,Intel HD Graphics 620,Windows 10,1.3,1366x768,,False,2.4,128.0,SSD,0.0,,6.2324480165505225
HP,EliteBook 840,Ultrabook,14.0,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.54,1920x1080,,False,2.5,256.0,SSD,0.0,,7.542854826934874
Acer,Aspire E5-575,Notebook,15.6,Intel Core i5 7200U ,6,Intel HD Graphics 620,Windows 10,2.23,1366x768,,False,2.5,1000.0,HDD,0.0,,6.3080984415095305
HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,15.6,Intel Core i7 6500U ,6,AMD Radeon R5 M330,Windows 10,2.19,1366x768,,False,2.5,1000.0,HDD,0.0,,6.638567789166521
HP,250 G6,Notebook,15.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,No OS,1.86,1366x768,,False,1.6,1000.0,HDD,0.0,,5.66608060747219
Lenovo,ThinkPad L570,Notebook,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.3,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,6.814542897259958
Lenovo,IdeaPad 310-15ISK,Notebook,15.6,Intel Core i3 6100U ,6,Nvidia GeForce 920MX,Windows 10,2.4,1920x1080,,False,2.3,128.0,SSD,0.0,,6.343880434126331
Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Intel Core i3 6006U ,8,Nvidia GeForce 920MX ,No OS,2.2,1366x768,,False,2,256.0,SSD,0.0,,6.212606095751519
Lenovo,Thinkpad X260,Ultrabook,12.5,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.3,1366x768,IPSPanel,False,2.3,180.0,SSD,0.0,,7.002155954403621
Dell,Inspiron 7579,2 in 1 Convertible,15.6,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,2.191,1920x1080,IPSPanel,True,2.5,256.0,SSD,0.0,,6.906754778648554
Asus,X541NA (N3350/4GB/1TB/Linux),Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Linux,2.0,1366x768,,False,1.1,1000.0,HDD,0.0,,5.616734733369035
Acer,Aspire A315-31,Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Windows 10,2.1,1366x768,,False,1.1,1000.0,HDD,0.0,,5.8522024797744745
Dell,Latitude 5590,Ultrabook,15.6,Intel Core i7 8650U ,8,Intel UHD Graphics 620,Windows 10,1.88,1920x1080,,False,1.9,256.0,SSD,256.0,SSD,7.168579897264035
HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Intel Core i5 8250U ,4,Intel UHD Graphics 620,Windows 10,2.04,1366x768,,True,1.6,1000.0,HDD,0.0,,6.256651746419871
Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,Intel Core i5 8250U ,8,Nvidia GeForce MX150,No OS,2.8,1600x900,,False,1.6,256.0,SSD,0.0,,6.548219102762372
Lenovo,Flex 5,2 in 1 Convertible,14.0,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.7,1920x1080,,True,2.5,256.0,SSD,0.0,,6.906754778648554
MSI,GL62M 7RD,Gaming,15.6,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1920x1080,,False,2.5,128.0,SSD,1000.0,HDD,7.021003603917475
HP,ProBook 430,Notebook,13.3,Intel Core i5 8250U ,4,Intel UHD Graphics 620,Windows 10,1.49,1920x1080,IPSPanel,False,1.6,500.0,HDD,0.0,,6.625392368007956
Acer,Predator G9-793,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1070,Windows 10,4.2,1920x1080,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.8628820346414905
Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.2,1920x1080,,False,1.6,256.0,SSD,0.0,,7.279249867519148
Toshiba,Satellite Pro,Notebook,15.6,Intel Core i3 7100U ,4,Intel HD Graphics 620,Windows 10,2.0,1366x768,,False,2.4,500.0,HDD,0.0,,6.192362489474872
HP,Probook 450,Notebook,15.6,Intel Core i5 7200U ,8,Nvidia GeForce 930MX,Windows 10,2.04,1920x1080,,False,2.5,256.0,SSD,0.0,,6.790097235513905
Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,Intel Core i3 6006U ,4,Nvidia GeForce 920MX ,Windows 10,2.2,1920x1080,,False,2,1000.0,HDD,0.0,,6.148468295917647
Asus,ZenBook Flip,2 in 1 Convertible,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.1,1920x1080,,True,2.5,256.0,SSD,0.0,,7.213768308118642
Toshiba,Portege X30-D-10L,Ultrabook,13.3,Intel Core i7 7500U ,32,Intel HD Graphics 620,Windows 10,1.05,1920x1080,,True,2.7,512.0,SSD,0.0,,7.937017489515454
MSI,GL72M 7RDX,Gaming,17.3,Intel Core i5 7300HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.7,1920x1080,,False,2.5,128.0,SSD,1000.0,HDD,6.9985096422506015
HP,250 G6,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,No OS,1.86,1366x768,,False,2,1000.0,HDD,0.0,,5.846409872905957
Lenovo,Thinkpad T460s,Ultrabook,14.0,Intel Core i7 6600U ,12,Intel HD Graphics 520,Windows 10,1.4,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.422373700986824
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,16,AMD Radeon 530,Windows 10,2.2,1920x1080,,False,1.8,256.0,SSD,2000.0,HDD,7.034387929915503
Acer,Aspire R7,2 in 1 Convertible,13.3,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.6,1920x1080,IPSPanel,True,2.3,256.0,SSD,0.0,,6.535241271013659
HP,15-BW091ND (A9-9420/6GB/1TB,Notebook,15.6,AMD A9-Series A9-9420 ,6,AMD Radeon 520,Windows 10,2.1,1920x1080,,False,3,128.0,SSD,1000.0,HDD,6.476972362889683
Dell,Inspiron 3576,Notebook,15.6,Intel Core i5 8250U ,8,AMD Radeon 520,Windows 10,2.13,1920x1080,,False,1.6,256.0,SSD,0.0,,6.590301048196686
Acer,Swift 3,Ultrabook,14.0,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.6,1920x1080,IPSPanel,False,1.8,256.0,SSD,0.0,,6.784457062637643
Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.44,1920x1080,,False,2.5,128.0,SSD,0.0,,6.78105762593618
Toshiba,Portege X30-D-10X,Notebook,13.3,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.05,1920x1080,,False,2.5,128.0,SSD,0.0,,7.158513997329321
Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M430,No OS,1.9,1366x768,,False,2,1000.0,HDD,0.0,,5.908082938168931
Dell,Inspiron 7773,Notebook,17.3,Intel Core i7 8550U ,16,Nvidia GeForce 150MX,Windows 10,2.77,1920x1080,,True,1.8,512.0,SSD,0.0,,7.3453648404168685
Dell,Inspiron 7577,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.65,1920x1080,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.312553498102598
HP,ZBook 17,Workstation,17.3,Intel Core i7 7700HQ ,8,Nvidia Quadro M1200,Windows 10,3.14,1920x1080,,False,2.8,500.0,HDD,0.0,,7.553805610904351
MSI,GP62M 7REX,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.2,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.1693500166706
HP,ProBook 640,Notebook,14.0,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,1.95,1920x1080,,False,2.5,256.0,SSD,0.0,,7.094234845924755
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Intel Pentium Quad Core N4200 ,4,Intel HD Graphics 505,Windows 10,2.2,1920x1080,,False,1.1,500.0,HDD,0.0,,5.840641657373398
HP,EliteBook 850,Notebook,15.6,Intel Core i5 7300U ,8,AMD Radeon R7 M465,Windows 10,1.84,1920x1080,,False,2.6,256.0,SSD,0.0,,7.207118856207756
HP,ZBook 15,Workstation,15.6,Intel Core i7 6700HQ ,8,Nvidia Quadro M1000M,Windows 7,2.59,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.709308333385869
Lenovo,ThinkPad L460,Notebook,14.0,Intel Core i5 6200U ,8,Intel HD Graphics 520,Windows 10,1.9,1920x1080,IPSPanel,False,2.3,256.0,SSD,0.0,,6.977281341630747
Chuwi,"Lapbook 15,6",Notebook,15.6,Intel Atom x5-Z8350 ,4,Intel HD Graphics,Windows 10,1.89,1920x1080,,False,1.44,64.0,FlashStorage,0.0,,5.517051209373546
HP,Omen 17-an006nv,Gaming,17.3,Intel Core i7 7700HQ ,12,Nvidia GeForce GTX 1060,Windows 10,3.78,1920x1080,IPSPanel,False,2.8,1000.0,HDD,0.0,,7.4377951216719325
HP,15-BS101nv (i7-8550U/8GB/256GB/FHD/W10),Ultrabook,15.6,Intel Core i7 8550U ,8,Intel HD Graphics 620,Windows 10,1.91,1920x1080,,False,1.8,256.0,SSD,0.0,,6.490723534502507
Dell,Insprion 5767,Notebook,17.3,Intel Core i3 6006U ,4,AMD Radeon R7 M445,Windows 10,2.36,1600x900,,False,2.0,1000.0,HDD,0.0,,6.490723534502507
Dell,XPS 13,Ultrabook,13.3,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.2,3200x1800,,True,2.7,1000.0,SSD,0.0,,7.720461694599722
Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M420X,Linux,2.18,1366x768,,False,2.0,1000.0,HDD,0.0,,6.121834698269836
Acer,Chromebook 15,Notebook,15.6,Intel Celeron Dual Core 3205U ,4,Intel HD Graphics,Chrome OS,2.2,1366x768,,False,1.5,16.0,SSD,0.0,,5.342334251964811
Dell,Inspiron 5770,Notebook,17.3,Intel Core i5 8250U ,8,AMD Radeon 530,Windows 10,2.8,1920x1080,,False,1.6,128.0,SSD,1000.0,HDD,6.98933526597456
HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.1,1920x1080,,False,2,1000.0,HDD,0.0,,6.169610732491456
HP,EliteBook 820,Ultrabook,12.5,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 7,1.26,1920x1080,,False,2.50,256.0,SSD,0.0,,7.739337434929326
Lenovo,IdeaPad 720S-14IKB,Notebook,14.0,Intel Core i5 7200U ,8,Nvidia GeForce 940MX,Windows 10,1.5,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,7.002155954403621
Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.44,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,6.866933284461882
Lenovo,110-15ACL (A6-7310/4GB/500GB/W10),Notebook,15.6,AMD A6-Series 7310 ,4,AMD Radeon R4,Windows 10,2.19,1366x768,,False,2,500.0,HDD,0.0,,5.697093486505405
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon 530,Windows 10,2.36,1920x1080,,False,1.8,128.0,SSD,1000.0,HDD,6.88653164253051
Dell,Inspiron 3567,Notebook,15.6,Intel Core i5 7200U ,8,AMD Radeon R5 M430,Windows 10,2.24,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.336825731146441
MSI,GS73VR Stealth,Gaming,17.3,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.43,3840x2160,IPSPanel,False,2.6,512.0,SSD,2000.0,HDD,7.88193748927207
Lenovo,Legion Y720-15IKB,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,3.2,1920x1080,IPSPanel,False,2.8,256.0,SSD,1000.0,HDD,7.312553498102598
HP,Omen 15-AX205na,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1920x1080,IPSPanel,False,2.8,128.0,SSD,1000.0,HDD,7.002155954403621
HP,15-BW004nv (A9-9420/4GB/256GB/Radeon,Ultrabook,15.6,AMD A9-Series 9420 ,4,AMD Radeon 520,Windows 10,1.91,1920x1080,,False,3,256.0,SSD,0.0,,6.212606095751519
Dell,Latitude 7280,Ultrabook,12.5,Intel Core i7 7600U ,8,Intel HD Graphics 620,Windows 10,1.6,1920x1080,,False,2.8,256.0,SSD,0.0,,7.432483807917119
Acer,Aspire A315-51,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2,128.0,SSD,0.0,,6.1070228877422545
Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Intel Core i3 7100U ,8,Nvidia GeForce 940MX,No OS,2.2,1920x1080,,False,2.4,1000.0,HDD,0.0,,6.212606095751519
HP,Spectre Pro,2 in 1 Convertible,13.3,Intel Core i5 6300U ,8,Intel HD Graphics 520,Windows 10,1.48,1920x1080,,True,2.4,256.0,SSD,0.0,,7.395721608602045
Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Intel Pentium Quad Core N4200 ,4,Intel HD Graphics 505,Windows 10,2.2,1366x768,,False,1.1,1000.0,HDD,0.0,,5.733341276897746
HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U ,8,Nvidia GeForce 930MX,Windows 10,2.04,1366x768,,False,2.50,1000.0,HDD,0.0,,6.74111020157319
Toshiba,Satellite Pro,Notebook,15.6,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2.3,500.0,HDD,0.0,,6.659293919683638
Lenovo,IdeaPad 110-15ISK,Notebook,15.6,Intel Core i3 6100U ,8,Intel HD Graphics 520,Windows 10,2.29,1366x768,,False,2.3,1000.0,HDD,0.0,,6.129050210060545
Dell,Vostro 5471,Ultrabook,14.0,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.7,1920x1080,,False,1.6,256.0,SSD,0.0,,6.778784897685177
Dell,Inspiron 3576,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon 520,Linux,2.14,1920x1080,,False,1.8,256.0,SSD,0.0,,6.5999657327732155
Lenovo,IdeaPad 320-17ISK,Notebook,17.3,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,2.8,1600x900,,False,2,1000.0,HDD,0.0,,6.192362489474872
Acer,Aspire ES1-533,Notebook,15.6,Intel Pentium Quad Core N4200 ,4,Intel HD Graphics 505,Windows 10,2.4,1366x768,,False,1.1,500.0,HDD,0.0,,5.940171252720432
Toshiba,Satellite Pro,Notebook,13.3,Intel Core i5 7200U ,8,Intel HD Graphics 620,Windows 10,1.5,1920x1080,IPSPanel,False,2.5,256.0,SSD,0.0,,6.880384082186005
Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U ,8,AMD Radeon R7 M445,Windows 10,2.33,1920x1080,,False,2.7,256.0,SSD,0.0,,6.80128303447162
MSI,GS73VR 7RF,Gaming,17.3,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,2.43,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.625058342753153
Acer,Aspire 3,Notebook,15.6,Intel Core i3 7130U ,4,Intel HD Graphics 620,Linux,2.1,1366x768,,False,2.7,1000.0,HDD,0.0,,5.905361848054571
Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,Intel Core i7 7500U ,4,Intel HD Graphics 620,Windows 10,1.85,1920x1080,,False,2.7,1000.0,HDD,0.0,,6.658011045870748
Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Intel Core i5 7200U ,6,Nvidia GeForce 920MX,Windows 10,2.4,1920x1080,,False,2.5,256.0,SSD,0.0,,6.543911845564792
Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,Intel Core i5 6200U ,4,Intel HD Graphics 520,No OS,2.1,1366x768,,False,2.3,500.0,HDD,0.0,,5.986452005284438
HP,Chromebook X360,2 in 1 Convertible,11.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Chrome OS,1.4,1366x768,,True,1.1,32.0,FlashStorage,0.0,,6.421622267806518
HP,Elitebook Folio,Ultrabook,12.5,Intel Core M 6Y75 ,8,Intel HD Graphics 515,Windows 10,1.09,3840x2160,,True,1.2,240.0,SSD,0.0,,8.039157390473237
Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,Intel Core i5 6200U ,4,Intel HD Graphics 520,No OS,2.15,1920x1080,,False,2.3,1000.0,HDD,0.0,,6.136322180023647
Vero,V142 (X5-Z8350/2GB/32GB/W10),Notebook,14.0,Intel Atom X5-Z8350 ,2,Intel HD Graphics 400,Windows 10,1.45,1366x768,,False,1.44,32.0,FlashStorage,0.0,,5.350909816667207
HP,17-Y002nv (A10-9600P/6GB/2TB/Radeon,Notebook,17.3,AMD A10-Series 9600P ,6,AMD Radeon R7 M440,Windows 10,2.65,1920x1080,IPSPanel,False,2.4,2000.0,HDD,0.0,,6.343880434126331
MSI,GS63VR 7RF,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1060,Windows 10,1.8,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.647060591523165
Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Windows 10,1.3,1920x1080,IPSPanel,False,1.1,32.0,FlashStorage,0.0,,5.560681631015528
Dell,Alienware 17,Notebook,17.3,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1060,Windows 10,4.42,1920x1080,IPSPanel,False,2.7,1000.0,HDD,0.0,,7.6236419465115715
MSI,Leopard GP72M,Gaming,17.3,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1920x1080,,False,2.8,256.0,SSD,0.0,,7.207118856207756
MSI,GP62 7RDX,Gaming,15.6,Intel Core i7 7700HQ ,16,Nvidia GeForce GTX 1050,Windows 10,2.4,1920x1080,,False,2.8,256.0,SSD,1000.0,HDD,7.165493475060845
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.5,1920x1080,IPSPanel,False,2.8,128.0,SSD,1000.0,HDD,6.954638864880987
HP,Stream 11-Y000na,Netbook,11.6,Intel Celeron Dual Core N3060 ,2,Intel HD Graphics 400,Windows 10,1.17,1366x768,,False,1.6,32.0,FlashStorage,0.0,,5.342334251964811
Dell,Inspiron 5567,Notebook,15.6,Intel Core i5 7200U ,8,AMD Radeon R7 M445,Linux,2.32,1366x768,,False,2.5,1000.0,HDD,0.0,,6.379308646458743
Lenovo,ThinkPad E480,Ultrabook,14.0,Intel Core i7 8550U ,8,AMD Radeon RX 550,Windows 10,1.75,1920x1080,IPSPanel,False,1.8,256.0,SSD,0.0,,7.102812064077956
HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,15.6,AMD A9-Series 9420 ,4,AMD Radeon R5,Windows 10,1.91,1920x1080,,False,3,256.0,SSD,0.0,,6.192342039368019
HP,15-BS028nv (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon 520,Windows 10,2.1,1920x1080,,False,2,1000.0,HDD,0.0,,6.150602768446279
Acer,Aspire E5-475,Notebook,14.0,Intel Core i3 6006U ,8,Intel HD Graphics 520,Windows 10,2.1,1366x768,,False,2,1000.0,HDD,0.0,,5.963579343618446
Lenovo,Thinkpad T560,Notebook,15.6,Intel Core i7 6600U ,8,Intel HD Graphics 520,Windows 10,2.3,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.332369205929062
Dell,Latitude E5570,Notebook,15.6,Intel Core i5 6300U ,8,Intel HD Graphics 520,Windows 10,2.09,1920x1080,,False,2.4,500.0,HDD,0.0,,6.953149206272022
Asus,VivoBook E201NA,Netbook,11.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Windows 10 S,1.2,1366x768,,False,1.1,64.0,FlashStorage,0.0,,5.8289456176102075
Acer,Chromebook 14,Notebook,14.0,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,Chrome OS,1.68,1366x768,,False,1.6,32.0,FlashStorage,0.0,,5.855071922202427
Dell,Vostro 3568,Notebook,15.6,Intel Core i5 7200U ,4,AMD Radeon R5 M420,Linux,2.18,1920x1080,,False,2.5,128.0,SSD,0.0,,6.343880434126331
Dell,XPS 13,Ultrabook,13.3,Intel Core i5 8250U ,8,Intel UHD Graphics 620,Windows 10,1.21,1920x1080,IPSPanel,False,1.6,256.0,SSD,0.0,,7.395721608602045
HP,EliteBook 1040,Ultrabook,14.0,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.43,1920x1080,,False,2.5,256.0,SSD,0.0,,7.313220387090301
HP,ProBook 450,Notebook,15.6,Intel Core i3 7100U ,4,Intel HD Graphics 620,Windows 10,2.1,1366x768,,False,2.4,500.0,HDD,0.0,,6.505006478368201
Dell,Vostro 3568,Notebook,15.6,Intel Core i3 6006U ,4,AMD Radeon R5 M420,Linux,2.18,1366x768,,False,2,1000.0,HDD,0.0,,6.142037405587356
Dell,Inspiron 5567,Notebook,15.6,Intel Core i7 7500U ,8,AMD Radeon R7 M445,Windows 10,2.36,1366x768,,False,2.7,1000.0,HDD,0.0,,6.618738983517219
Dell,XPS 13,Ultrabook,13.3,Intel Core i7 8550U ,8,Intel UHD Graphics 620,Windows 10,1.21,1920x1080,IPSPanel,False,1.8,256.0,SSD,0.0,,7.407924322559599
Lenovo,ThinkPad T460,Notebook,14.0,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 7,1.7,1366x768,,False,2.3,508.0,Hybrid,0.0,,6.90975328164481
Asus,Rog GL502VS,Gaming,15.6,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 1070,Windows 10,2.34,1920x1080,IPSPanel,False,2.6,256.0,SSD,1000.0,HDD,7.751475318021456
Lenovo,Thinkpad T460,Ultrabook,14.0,Intel Core i5 6200U ,4,Intel HD Graphics 520,Windows 10,1.7,1920x1080,,False,2.3,180.0,SSD,0.0,,6.999422467507961
Lenovo,ThinkPad 13,Notebook,13.3,Intel Core i3 7100U ,8,Intel HD Graphics 620,Windows 10,1.4,1920x1080,IPSPanel,False,2.4,256.0,SSD,0.0,,6.855408798609928
MSI,GL72M 7RDX,Gaming,17.3,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.7,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,7.083220048312879
MSI,GS60 Ghost,Gaming,15.6,Intel Core i7 6700HQ ,16,Nvidia GeForce GTX 970M,Windows 10,1.91,1920x1080,,False,2.6,128.0,SSD,1000.0,HDD,7.6747893358273425
HP,ProBook 450,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,Windows 10,2.04,1366x768,,False,2.5,500.0,HDD,0.0,,6.60934924316738
HP,250 G6,Notebook,15.6,Intel Core i3 6006U ,4,Intel HD Graphics 520,No OS,1.86,1920x1080,,False,2,500.0,HDD,0.0,,5.843515431104025
Lenovo,ThinkPad E580,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon RX 550,Windows 10,2.1,1920x1080,IPSPanel,False,1.8,256.0,SSD,0.0,,7.114411660790886
Acer,Chromebook C731-C78G,Netbook,11.6,Intel Celeron Dual Core N3060 ,4,Intel HD Graphics 400,Chrome OS,1.25,1366x768,IPSPanel,False,1.6,32.0,FlashStorage,0.0,,5.6937321388027
Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,Intel Celeron Dual Core N3350 ,4,Intel HD Graphics 500,Linux,2.0,1366x768,,False,1.1,500.0,HDD,0.0,,5.4116460518550396
Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Notebook,15.6,Intel Core i5 7200U ,8,Nvidia GeForce 940MX,Linux,2.3,1366x768,,False,2.5,1000.0,HDD,0.0,,6.259562343423234
Dell,Inspiron 5577,Gaming,15.6,Intel Core i7 7700HQ ,8,Nvidia GeForce GTX 1050,Windows 10,2.56,1920x1080,,False,2.8,128.0,SSD,1000.0,HDD,6.966486344445899
Dell,Latitude 3380,Notebook,13.3,Intel Core i3 6006U ,4,Intel HD Graphics 520,Windows 10,1.65,1366x768,,False,2,128.0,SSD,0.0,,6.535241271013659
Toshiba,Tecra X40-D-10H,Ultrabook,14.0,Intel Core i7 7500U ,16,Intel HD Graphics 620,Windows 10,1.24,1920x1080,,True,2.7,512.0,SSD,0.0,,7.5310163320779155
Lenovo,ThinkPad T470s,Notebook,14.0,Intel Core i5 7300U ,8,Intel HD Graphics 620,Windows 10,1.32,1920x1080,IPSPanel,False,2.6,256.0,SSD,0.0,,7.408530566894626
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Intel Core i5 7200U ,4,Intel HD Graphics 620,No OS,2.2,1920x1080,,False,2.5,1000.0,HDD,0.0,,6.1463292576688975
Lenovo,ThinkPad Yoga,Ultrabook,12.5,Intel Core i7 6500U ,8,Intel HD Graphics 520,Windows 10,1.3,1920x1080,IPSPanel,True,2.5,256.0,SSD,0.0,,7.4462875052894635
Dell,Inspiron 5570,Notebook,15.6,Intel Core i7 8550U ,8,AMD Radeon 530,Windows 10,2.02,1920x1080,,False,1.8,256.0,SSD,2000.0,HDD,7.04088659158532
Acer,Chromebook 14,Notebook,14.0,Intel Celeron Dual Core 3855U ,4,Intel HD Graphics 510,Chrome OS,1.45,1366x768,,False,1.6,32.0,FlashStorage,0.0,,5.926926025970411
Asus,VivoBook X540YA-XX519T,Notebook,15.6,AMD E-Series 7110 ,4,AMD Radeon R2 Graphics,Windows 10,2.0,1366x768,,False,1.8,500.0,HDD,0.0,,5.855071922202427
